Index,Histogram,band_1_mean,band_1_std,band_2_mean,band_2_std,band_3_mean,band_3_std
 348.000,  10.000,  42.200,  15.810,  54.000,  15.608,  42.300,  15.919
 349.000,10591.000,  76.284,  10.485,  78.500,  11.178,  72.500,  10.362
 350.000,   6.000,  41.000,  15.373,  48.000,  15.373,  40.000,  15.373
 351.000,18728.000,  66.646,  14.976,  69.734,  15.431,  63.589,  14.636
 352.000,   3.000,  46.000,   9.274,  41.000,   9.274,  38.000,   9.274
 353.000,11940.000, 115.870,  14.031,  99.435,  11.224,  96.990,  11.344
 354.000,17620.000,  99.292,  13.043,  93.387,  11.210,  86.506,  11.085
 355.000,25961.000, 106.412,  11.921,  98.819,   9.954,  91.274,  10.215
 356.000,   6.000,  43.500,   8.480,  45.500,   8.480,  34.500,   8.480
 357.000,   4.000,  39.000,  17.161,  41.000,  17.161,  30.000,  17.161
 358.000,29052.000, 107.642,  13.257,  96.103,  11.916,  91.286,  11.737
 359.000,   5.000,  50.600,  16.716,  43.600,  16.716,  33.600,  16.716
 360.000,10024.000,  87.070,  11.614,  83.068,  11.357,  78.392,  10.548
 361.000,   2.000,   4.500,   1.500,   8.500,   0.500,   1.500,   0.500
 362.000,  12.000,  61.417,   6.677,  59.583,   6.714,  45.167,   6.817
 363.000,11336.000,  77.396,  14.548,  80.368,  14.624,  73.473,  14.077
 364.000,  13.000,  37.154,  14.152,  51.462,  14.457,  36.385,  14.323
 365.000,   6.000,  51.000,  27.616,  45.500,  26.682,  42.667,  26.992
 366.000,  13.000,  23.846,  15.211,  19.846,  15.211,  20.692,  14.798
 367.000,  31.000,  40.194,  18.384,  41.323,  15.804,  36.258,  16.621
 368.000,15226.000,  87.760,  13.525,  86.748,  11.634,  75.744,  11.304
 369.000,  28.000,  43.750,  13.111,  46.286,  12.640,  39.321,  12.750
 370.000,   2.000,  11.000,   3.000,  12.000,   3.000,   7.000,   3.000
 371.000,15646.000,  96.573,  16.666,  88.836,  14.456,  84.066,  13.835
 372.000,18095.000,  81.776,  10.548,  85.975,  11.868,  78.040,  10.253
 373.000,  10.000,  52.100,  13.330,  45.700,  13.222,  39.700,  13.222
 374.000,   3.000,  34.667,   9.877,  44.667,   9.877,  33.667,   9.877
 375.000,  10.000,  27.900,  10.281,  16.700,  10.060,  23.800,  10.284
 376.000,20318.000,  94.089,   9.040,  90.759,   7.975,  84.782,   7.887
 377.000,  11.000,  41.364,  13.316,  38.000,  12.706,  31.455,  13.027
 378.000,10959.000, 125.468,  12.442, 111.940,  11.771, 105.811,  11.435
 379.000,18979.000,  71.264,  12.692,  73.627,  12.551,  67.134,  12.147
 380.000,16618.000,  85.821,  10.508,  84.000,   9.937,  78.669,   9.720
 381.000,29168.000,  96.605,  11.850,  92.650,  10.173,  84.646,  10.057
 382.000,  12.000,  32.833,  10.953,  35.333,  10.949,  26.583,  10.943
 383.000,10101.000,  82.000,   9.797,  86.341,  10.403,  78.299,   9.599
 384.000,10757.000,  86.083,  11.498,  83.974,  11.068,  78.242,  10.788
 385.000,   4.000,  17.500,   5.362,  25.500,   4.717,  16.000,   5.385
 386.000,   4.000,  20.500,  15.628,  24.750,  16.315,  21.000,  16.078
 387.000,   2.000,  17.500,   5.500,   7.500,   4.500,  14.000,   6.000
 388.000,10043.000,  77.416,  10.067,  77.095,  10.308,  72.474,   9.781
 389.000,   4.000,  34.000,   5.612,  50.250,   5.356,  32.000,   5.523
 390.000,   5.000,  23.600,  15.187,  21.600,  15.187,  22.600,  15.187
 391.000,13004.000, 110.891,  12.093, 102.826,  10.546,  95.270,  10.481
 392.000,16704.000,  93.099,  11.231,  88.785,   9.695,  82.071,  10.051
 393.000,   2.000,  14.500,   1.500,  36.000,   0.000,  10.500,   0.500
 394.000,36189.000,  83.264,  12.285,  83.327,  11.835,  76.782,  11.194
 395.000,13046.000,  92.031,  11.993,  87.593,  10.521,  80.592,  10.236
 396.000,   5.000,  35.200,  11.856,  34.600,  11.603,  30.400,  11.723
 397.000,   3.000,  18.333,   6.944,  16.333,   6.944,  17.333,   6.944
 398.000,   3.000,  43.000,   5.715,  31.667,   6.182,  35.667,   6.182
 399.000,   9.000,  42.333,  13.132,  34.667,  13.968,  36.556,  13.672
 400.000,  12.000,  38.667,  12.439,  34.333,  12.147,  31.083,  12.366
 401.000,   3.000,  17.000,  10.614,  34.667,  10.209,  18.667,  10.209
 402.000,  33.000,  29.152,  13.166,  39.667,  12.037,  29.909,  13.180
 403.000,19203.000,  95.309,   9.392,  92.774,   8.409,  85.305,   8.179
 404.000,   3.000,  27.667,   4.784,  34.667,   4.784,  26.667,   4.784
 405.000,18907.000,  92.852,  11.082,  87.233,  10.174,  81.904,   9.712
 406.000,13743.000, 101.170,  12.572,  92.946,  11.017,  86.911,  10.991
 407.000,  43.000,  41.744,  14.408,  48.395,  14.004,  41.837,  14.198
 408.000,10339.000,  72.719,  11.987,  74.284,  11.920,  68.268,  11.577
 409.000,13239.000, 107.101,   7.548,  98.671,   6.672,  92.533,   6.474
 410.000,22291.000, 108.526,  14.407,  97.049,  12.846,  91.411,  12.237
 411.000,14107.000, 130.843,  12.333, 115.157,  11.638, 108.098,  10.900
 412.000,   5.000,  28.600,  12.563,  37.400,  12.339,  26.400,  12.339
 413.000,21566.000, 103.657,  11.973,  93.726,  10.894,  88.602,  10.631
 414.000,   6.000,  25.000,   7.703,  21.000,   7.703,  18.667,   7.498
 415.000,29377.000, 117.982,  14.895, 101.589,  12.478,  98.923,  12.380
 416.000,12436.000,  79.913,   9.729,  81.126,   9.654,  74.829,   9.501
 417.000,   5.000,  20.400,  12.800,  25.400,  12.800,  19.400,  12.800
 418.000,   2.000,  16.500,   7.500,  22.500,   7.500,   8.500,   7.500
 419.000,  29.000,  57.276,  19.615,  50.655,  18.985,  46.345,  19.171
 420.000,16531.000,  85.458,  10.718,  84.038,  10.238,  76.871,   9.662
 421.000,   2.000,  28.500,   4.500,  33.500,   4.500,  27.500,   4.500
 422.000,11166.000, 100.233,  10.554,  95.240,   8.654,  86.911,   8.670
 423.000,   2.000,  10.500,   7.500,  15.500,   7.500,   9.500,   7.500
 424.000,11508.000, 119.677,  18.494, 108.987,  15.754, 101.236,  14.756
 425.000,   4.000,  16.000,   8.031,  18.500,   8.529,  12.500,   7.533
 426.000,22919.000,  96.563,  11.031,  91.781,   9.681,  85.323,   9.856
 427.000,14640.000,  99.392,   8.983,  95.087,   8.030,  86.755,   7.574
 428.000,21923.000,  88.958,   9.714,  85.390,   8.983,  80.153,   8.798
 429.000,  13.000,  32.385,  20.428,  39.615,  20.125,  29.385,  20.646
 430.000,23806.000,  82.122,   9.418,  82.397,   9.591,  76.840,   9.274
 431.000,15578.000, 107.754,  12.277,  99.071,   9.661,  92.379,   9.480
 432.000,   5.000,  27.200,  20.134,  38.200,  20.134,  24.200,  20.134
 433.000,12646.000,  93.735,  10.524,  88.187,   9.572,  82.450,   9.480
 434.000,21983.000,  66.958,  12.698,  68.788,  13.164,  63.491,  12.499
 435.000,12832.000,  83.714,  10.448,  85.634,  11.118,  77.802,   9.943
 436.000,11036.000, 104.076,   8.180,  98.163,   7.393,  90.054,   7.185
 437.000,  13.000,  27.615,   9.668,  32.769,   9.673,  24.385,   9.636
 438.000,19808.000,  96.441,   8.379,  91.706,   7.250,  86.385,   7.183
 439.000,   2.000,  13.500,   7.500,  19.500,   7.500,   9.500,   7.500
 440.000,  17.000,  20.588,  10.885,  32.706,  10.856,  21.118,  11.029
 441.000,27467.000,  83.662,  11.369,  83.624,  11.355,  76.448,  10.451
 442.000,16155.000,  88.416,  10.231,  87.261,   9.058,  81.006,   9.028
 443.000,11354.000,  95.387,  10.909,  90.747,   9.687,  85.120,   9.518
 444.000,12805.000,  90.327,  11.279,  86.351,  10.842,  79.895,  10.334
 445.000,  13.000,  28.769,  13.746,  44.692,  13.401,  28.615,  13.235
 446.000,21825.000, 105.889,  10.157,  98.165,   8.715,  92.503,   8.552
 447.000,10921.000,  77.025,  11.969,  80.865,  11.675,  72.456,  11.479
 448.000,  17.000,  41.824,  13.509,  45.588,  13.191,  38.412,  13.043
 449.000,21052.000, 111.540,  11.635, 103.796,  10.176,  95.911,  10.251
 450.000,   4.000,  30.500,  11.843,  33.500,  11.843,  26.500,  11.843
 451.000,12313.000,  76.233,  11.937,  79.517,  11.159,  72.224,  11.419
 452.000,10924.000,  91.476,  11.098,  88.183,   9.874,  80.472,   9.971
 453.000,21909.000, 110.105,  11.769, 101.302,   9.866,  94.088,   9.989
 454.000,10917.000,  95.794,   8.648,  90.473,   8.007,  85.797,   7.889
 455.000,15039.000,  85.159,   9.980,  84.804,   9.702,  76.611,   9.369
 456.000,11890.000,  82.167,   9.962,  81.453,   9.242,  75.666,   9.411
 457.000,23825.000, 109.117,  12.967, 102.756,  11.263,  92.931,  11.087
 458.000,19437.000,  73.011,  10.946,  73.603,  11.060,  68.362,  10.734
 459.000,   2.000,  16.500,   4.500,  17.500,   4.500,  12.500,   4.500
 460.000,   5.000,  27.200,  11.303,  34.400,  10.781,  22.600,  11.586
 461.000,11569.000,  95.945,  10.039,  93.147,   8.169,  85.061,   8.300
 462.000,   7.000,  25.857,  22.061,  29.714,  23.353,  21.857,  22.061
 463.000,13928.000, 103.470,  11.528,  97.134,   9.551,  89.476,   9.503
 464.000,22913.000,  81.925,   9.870,  81.892,   9.716,  75.928,   9.366
 465.000,14881.000,  91.648,  10.027,  89.241,   8.860,  81.807,   8.962
 466.000,  25.000,  42.080,  12.566,  45.240,  12.860,  38.760,  12.622
 467.000,14657.000,  91.500,  10.603,  87.732,   9.607,  80.641,   9.712
 468.000,   2.000,   2.500,   0.500,  16.500,   0.500,   1.500,   0.500
 469.000,12211.000, 113.485,  17.077, 103.563,  14.477,  96.654,  14.354
 470.000,15067.000,  83.936,   9.994,  84.456,   9.745,  75.922,   9.399
 471.000,   5.000,  17.000,  15.113,  16.000,  15.113,  14.000,  15.113
 472.000,26991.000, 106.540,  11.482, 101.536,   9.785,  92.271,   9.585
 473.000,   7.000,  37.714,  18.873,  40.714,  18.873,  30.000,  19.041
 474.000,22899.000,  95.868,  10.916,  91.135,   9.830,  83.946,   9.284
 475.000,   2.000,  22.500,   2.500,  25.500,   2.500,  16.500,   2.500
 476.000,11827.000,  91.667,   9.081,  90.805,   7.790,  82.982,   7.643
 477.000,29659.000, 123.107,  13.141, 105.052,  11.162, 101.851,  11.502
 478.000,18490.000,  98.397,  10.803,  94.630,   9.922,  87.339,   9.760
 479.000,33314.000,  95.599,  11.603,  91.324,  10.054,  83.721,   9.939
 480.000,   6.000,  47.500,  13.672,  41.500,  14.268,  35.500,  14.268
 481.000,25024.000, 108.568,  14.031,  96.660,  11.837,  91.822,  11.697
 482.000,10252.000,  77.788,  10.473,  79.049,  10.321,  72.441,  10.267
 483.000,19020.000,  91.488,  11.442,  88.222,  10.509,  80.613,  10.317
 484.000,15514.000,  84.879,  10.108,  84.886,   9.916,  78.447,   9.576
 485.000,   9.000,  28.222,  10.747,  32.111,  11.513,  25.778,  10.952
 486.000,18827.000,  85.562,  12.020,  83.435,  12.446,  78.080,  10.933
 487.000,29039.000,  90.398,  10.302,  89.995,   9.688,  80.904,   9.411
 488.000,19423.000,  98.462,  11.541,  94.916,  10.751,  87.071,  10.447
 489.000,22601.000,  93.347,   9.619,  93.537,   8.454,  84.321,   8.215
 490.000,   2.000,  12.500,   1.500,  13.500,   1.500,   7.500,   1.500
 491.000,19787.000,  92.787,  11.435,  90.401,   9.605,  82.807,   9.371
 492.000,30244.000, 107.997,  12.293,  94.849,  12.003,  92.548,  10.976
 493.000,11397.000,  94.679,   6.987,  91.816,   6.592,  86.020,   6.613
 494.000,10515.000, 138.523,  13.503, 120.087,  13.291, 113.456,  12.034
 495.000,16383.000,  94.394,   8.674,  92.473,   7.839,  84.205,   7.616
 496.000,   4.000,  35.250,  11.256,  36.250,  11.256,  30.250,  11.256
 497.000,   9.000,  28.333,  15.210,  28.556,  15.713,  24.889,  15.132
 498.000,14857.000,  83.217,   9.265,  83.912,   8.832,  77.279,   8.542
 499.000,22252.000, 103.328,  11.724,  97.889,   9.773,  89.486,   9.865
 500.000,16132.000,  84.636,  12.464,  80.437,  11.973,  76.572,  11.368
 501.000,13776.000,  87.925,   9.601,  85.679,   9.087,  80.084,   8.901
 502.000,   4.000,  19.250,   6.722,  21.250,   6.759,  15.250,   6.722
 503.000,25741.000,  85.809,  11.265,  84.680,  10.284,  77.526,  10.315
 504.000,23795.000,  91.951,  11.402,  89.733,  10.418,  82.364,  10.257
 505.000,   2.000,  34.500,   1.500,  28.500,   1.500,  28.500,   1.500
 506.000,   4.000,  12.250,   7.084,  15.250,   7.084,   8.250,   7.084
 507.000,15873.000, 124.798,  10.629, 106.917,   9.910, 103.189,   9.145
 508.000,   3.000,  17.000,   9.416,  11.000,   9.416,  11.000,   9.416
 509.000,   2.000,  16.500,   6.500,  15.500,   6.500,  13.500,   6.500
 510.000,12350.000, 107.821,  12.129,  99.901,  10.624,  94.480,  10.562
 511.000,10961.000, 100.067,   9.076,  95.939,   7.466,  89.624,   7.640
 512.000,17750.000,  69.787,  12.550,  70.139,  12.656,  65.668,  12.282
 513.000,34878.000,  96.021,   7.984,  93.417,   7.170,  87.191,   7.202
 514.000,   6.000,  25.667,  14.453,  20.167,  14.599,  18.667,  14.209
 515.000,   6.000,  38.667,  12.645,  40.000,  12.832,  33.833,  12.733
 516.000,21120.000,  75.650,  11.181,  77.821,  11.186,  71.611,  10.956
 517.000,   4.000,  45.250,   6.057,  44.250,   6.057,  39.250,   6.057
 518.000,  13.000,  29.692,   9.941,  31.077,   9.746,  30.231,  10.009
 519.000,19218.000,  89.080,  10.062,  88.303,   9.243,  80.953,   9.023
 520.000,22348.000, 107.602,  10.314, 100.610,   9.116,  92.737,   8.963
 521.000,9008.000,  91.798,   7.565,  90.616,   7.426,  82.069,   6.790
 522.000,15172.000,  88.376,  10.141,  84.962,   9.277,  79.412,   9.288
 523.000,14031.000,  84.392,  11.502,  84.822,  11.323,  75.852,  10.560
 524.000,16258.000,  78.136,  10.907,  80.605,  11.179,  73.650,  10.486
 525.000,15254.000,  98.739,  10.164,  95.631,   8.797,  85.816,   8.715
 526.000,11803.000,  84.730,   8.177,  85.232,   8.327,  79.180,   7.550
 527.000,   6.000,  44.833,   9.100,  18.833,   9.100,  30.167,   9.245
 528.000,16200.000, 110.055,  11.717,  99.158,   9.791,  93.469,   9.669
 529.000,   5.000,  29.400,  13.937,  30.400,  13.937,  25.400,  13.937
 530.000,   8.000,  45.625,  17.414,  25.625,  17.414,  36.125,  17.709
 531.000,   2.000,   9.000,   3.000,  14.000,   3.000,  10.000,   3.000
 532.000,20528.000,  86.092,  10.815,  85.348,  10.473,  78.788,  10.334
 533.000,17562.000,  87.237,  10.734,  85.719,   9.705,  79.557,   9.847
 534.000,   8.000,  25.750,  13.046,  22.750,  12.557,  23.000,  12.540
 535.000,   3.000,  33.667,   4.110,  38.667,   4.110,  31.667,   4.110
 536.000,   7.000,  37.857,   9.387,  36.857,   9.387,  32.857,   9.387
 537.000,   3.000,  19.000,  10.677,  13.667,  10.965,  17.667,  10.965
 538.000,18265.000,  93.187,  10.886,  92.652,   9.822,  82.004,   9.721
 539.000,25874.000,  72.894,  11.880,  74.930,  12.097,  69.269,  11.655
 540.000,   2.000,  14.000,   1.000,  13.000,   1.000,  11.000,   1.000
 541.000,12155.000, 110.701,  11.573, 105.146,   9.933,  94.428,  10.139
 542.000,27483.000,  88.910,  10.841,  88.096,  10.200,  79.406,   9.712
 543.000,   9.000,  26.556,  12.339,  27.556,  12.339,  22.556,  12.339
 544.000,38717.000,  70.756,  12.283,  71.748,  12.765,  67.446,  12.063
 545.000,18188.000,  97.203,   8.090,  93.955,   7.241,  87.595,   7.161
 546.000,  15.000,  32.200,  11.238,  21.800,  11.828,  30.000,  11.547
 547.000,30830.000,  96.913,  11.965,  93.596,  10.638,  85.265,  10.066
 548.000,   8.000,  34.250,  13.055,  27.500,  12.093,  27.750,  12.407
 549.000,14585.000,  87.058,  11.284,  85.549,  10.498,  77.784,  10.303
 550.000,  16.000,  45.875,  15.696,  50.125,  14.949,  39.438,  14.891
 551.000,10037.000,  79.707,  13.733,  78.072,  14.283,  72.645,  12.991
 552.000,   5.000,  23.000,   7.071,  25.000,   7.071,  22.000,   7.071
 553.000,15225.000,  92.939,  11.949,  81.793,  12.236,  81.136,  10.916
 554.000,21100.000,  88.555,  11.577,  88.352,  10.558,  80.346,  10.259
 555.000,14647.000, 101.475,   9.504,  95.443,   7.920,  90.620,   8.077
 556.000,  23.000,  31.652,  12.572,  25.652,  12.572,  28.348,  12.496
 557.000,36498.000, 101.530,  11.857,  96.776,  10.104,  89.327,  10.039
 558.000,41703.000, 101.617,  14.185,  97.205,  11.825,  87.583,  11.745
 559.000,10727.000, 101.271,   8.836,  97.318,   7.415,  90.887,   7.635
 560.000,   2.000,  14.500,   2.500,  16.500,   2.500,  11.500,   2.500
 561.000,   7.000,  21.714,  12.244,  15.714,  12.244,  17.714,  12.244
 562.000,16628.000, 105.447,  10.849,  99.807,   9.565,  90.853,   9.415
 563.000,   5.000,  52.200,   8.280,  52.400,   7.605,  43.000,   8.509
 564.000,   4.000,  17.750,  13.535,  13.250,  13.479,  13.500,  14.361
 565.000,21636.000,  84.346,   9.280,  84.599,   8.965,  77.753,   8.733
 566.000,24689.000,  91.055,  11.470,  85.778,  11.131,  80.662,  10.539
 567.000,11278.000,  83.378,  11.068,  82.930,  11.099,  75.655,  10.441
 568.000,17760.000,  79.207,   9.029,  80.660,   9.222,  74.961,   8.934
 569.000,   2.000,  12.500,   3.500,   7.500,   3.500,   4.500,   3.500
 570.000,   2.000,  21.000,   5.000,  16.000,   5.000,  20.000,   5.000
 571.000,  13.000,  43.692,  17.925,  38.308,  17.976,  36.692,  17.937
 572.000,17211.000,  82.178,   9.561,  83.667,   9.502,  77.390,   9.224
 573.000,13919.000,  74.442,  10.744,  74.992,  10.447,  69.869,  10.228
 574.000,23984.000,  92.944,  12.959,  88.935,  11.168,  81.480,  11.225
 575.000,17438.000,  92.721,   9.681,  89.373,   8.819,  82.171,   8.675
 576.000,12250.000,  66.296,  11.747,  63.695,  11.916,  61.722,  11.431
 577.000,   4.000,  32.000,  13.454,  31.500,  13.739,  26.250,  13.590
 578.000,26424.000,  69.863,  11.688,  69.059,  12.747,  66.073,  11.534
 579.000,   5.000,  28.600,  11.638,  29.600,  11.638,  23.600,  11.638
 580.000,12392.000,  74.187,  11.335,  76.415,  11.704,  70.432,  11.130
 581.000,14701.000, 100.826,  11.472,  97.396,   9.656,  87.992,   9.406
 582.000,   2.000,  18.000,   0.000,   7.000,   0.000,  12.000,   1.000
 583.000,   6.000,  27.667,  22.684,  19.167,  22.319,  22.000,  22.435
 584.000,   4.000,  14.250,  10.353,  11.250,  10.986,  12.250,  10.986
 585.000,   5.000,  19.600,  10.892,  23.200,  11.513,  15.600,  10.892
 586.000,  10.000,  23.700,  11.722,  35.500,  11.902,  27.100,  11.768
 587.000,   4.000,  19.750,   8.043,  12.750,   8.043,  19.750,   8.043
 588.000,13891.000, 110.897,  10.436, 104.916,   9.431,  94.440,   9.251
 589.000,   6.000,  35.500,   6.500,  38.500,   6.500,  31.500,   6.500
 590.000,21950.000,  74.684,  11.490,  76.290,  11.640,  70.731,  11.300
 591.000,22435.000,  86.339,  11.051,  84.602,  10.999,  77.843,  10.266
 592.000,28121.000,  90.647,   9.130,  88.946,   8.755,  82.436,   8.548
 593.000,12593.000,  80.951,   8.621,  82.391,   8.601,  77.317,   8.364
 594.000,19166.000,  85.487,  10.847,  85.472,  10.156,  76.908,  10.142
 595.000,   4.000,  42.250,   8.166,  40.250,   7.496,  35.250,   7.496
 596.000,   4.000,  19.500,   9.233,  15.500,   9.233,  16.500,   9.233
 597.000,   2.000,  16.500,   4.500,  17.500,   4.500,  12.500,   4.500
 598.000,11220.000,  86.550,   9.649,  86.165,   8.906,  79.962,   8.765
 599.000,   5.000,  22.600,  15.982,  15.800,  15.587,  13.400,  15.705
 600.000,   5.000,  22.600,   8.732,  20.600,   8.732,  22.000,   8.786
 601.000,   3.000,  22.000,  10.198,  23.667,   9.978,  18.000,  10.198
 602.000,22901.000,  77.781,  11.878,  73.009,  10.634,  71.531,  10.902
 603.000,24296.000,  86.239,  10.804,  84.770,  10.064,  79.232,  10.149
 604.000,12649.000,  85.066,  10.989,  86.251,  10.838,  76.001,  10.262
 605.000,16743.000, 102.363,  11.703,  99.061,   9.981,  89.315,   9.811
 606.000,11387.000,  74.885,  11.745,  73.492,  12.677,  69.876,  11.415
 607.000,43648.000,  89.815,  10.079,  87.214,   9.067,  81.525,   9.155
 608.000,   4.000,  35.500,  13.200,  35.500,  13.200,  33.500,  13.200
 609.000,11513.000,  70.023,  11.426,  65.789,  12.674,  64.997,  11.192
 610.000,17450.000,  90.377,   9.162,  89.669,   8.405,  82.532,   8.516
 611.000,10650.000,  91.431,  12.879,  87.186,  11.366,  81.057,  11.204
 612.000,   5.000,  40.400,  11.842,  50.800,  10.980,  37.000,  11.261
 613.000,   9.000,  29.889,  14.541,  31.000,  14.659,  26.000,  14.659
 614.000,11798.000,  83.135,   9.339,  84.876,   9.432,  78.082,   8.844
 615.000,  34.000,  37.706,  17.883,  40.706,  17.883,  33.235,  17.587
 616.000,13502.000,  92.595,   8.481,  89.775,   7.879,  84.563,   7.622
 617.000,17423.000,  94.517,  12.576,  90.031,  10.987,  84.366,  10.423
 618.000,18191.000,  99.660,  10.065,  97.186,   8.812,  87.060,   8.751
